"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","15.9","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=92145&sex=unsexed&loo=15.90000&k=0.51000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10887&gm_lm_rl=1"">0.51</a>","","","","17.5","8.2","2.11","Italy","Adriatic Sea","No","No"
"12","16.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=93100&sex=unsexed&loo=16.20000&k=0.40000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=11080&gm_lm_rl=1"">0.40</a>","-2.04","","","","","2.02","Italy","Northern Adriatic (GSA 17)","No","No"
"13","16.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=312&sex=unsexed&loo=16.50000&k=1.39000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=538&gm_lm_rl=1"">1.39</a>","-0.02","","","14.0","","2.58","Greece","","No","No"
"14","16.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=312&sex=unsexed&loo=16.60000&k=0.58100&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=539&gm_lm_rl=1"">0.58</a>","-0.92","","","14.3","","2.20","Bulgaria","Black Sea","No","No"
"15","16.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=6104&sex=mixed&loo=16.76000&k=0.32400&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=550&gm_lm_rl=1"">0.32</a>","-2.07","","","14.3","","1.96","Turkey","central-eastern Black Sea","No","No"
"16","16.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=6139&sex=unsexed&loo=16.80000&k=0.32400&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=552&gm_lm_rl=1"">0.32</a>","-1.99","","","14.3","","1.96","Turkey","Black Sea","No","No"
"17","17.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58119&sex=male&loo=17.00000&k=0.53600&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9103&gm_lm_rl=1"">0.54</a>","-1.24","M","","","","2.19","Greece","Thracian Sea","No","No"
"18","17.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=97110&sex=unsexed&loo=17.30000&k=1.20000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=21253&gm_lm_rl=1"">1.20</a>","","","","","","2.56","Morocco","Zone A","No","No"
"19","17.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=56708&sex=male&loo=17.50000&k=0.33000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=8777&gm_lm_rl=1"">0.33</a>","-1.87","M","","","","2.00","Italy","Strait of Sicily","No","No"
"20","17.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=312&sex=unsexed&loo=17.60000&k=1.28000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=540&gm_lm_rl=1"">1.28</a>","","","1.80","14.0","11.5","2.60","Italy","Bay of Naples","No","No"
"21","17.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58187&sex=male&loo=17.60000&k=0.37000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9160&gm_lm_rl=1"">0.37</a>","","M","","","","2.06","Algeria","Beni-Saf","No","No"
"22","17.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=56702&sex=male&loo=17.90000&k=0.24600&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=8774&gm_lm_rl=1"">0.25</a>","-2.47","M","","","","1.90","Turkey","Sinop","No","No"
"23","18.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58119&sex=female&loo=18.00000&k=0.58700&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9102&gm_lm_rl=1"">0.59</a>","-0.85","F","","","","2.28","Greece","Thracian Sea","No","No"
"24","18.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=5760&sex=unsexed&loo=18.20000&k=0.44900&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=549&gm_lm_rl=1"">0.45</a>","-1.09","","","14.0","","2.17","Spain","Catalan Sea","No","No"
"25","18.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58187&sex=female&loo=18.20000&k=0.33000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9159&gm_lm_rl=1"">0.33</a>","","F","","","","2.04","Algeria","Beni-Saf","No","No"
"26","18.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=91537&sex=male&loo=18.40000&k=0.17700&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10861&gm_lm_rl=1"">0.18</a>","3.40","M","","","","1.78","Turkey","Sinop coast","Yes","No"
"27","18.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=312&sex=unsexed&loo=18.60000&k=1.21000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=541&gm_lm_rl=1"">1.21</a>","-0.01","","","10.4","","2.62","UK Engld Wal","North Sea","No","No"
"28","18.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=5533&sex=male&loo=18.60000&k=0.26000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=546&gm_lm_rl=1"">0.26</a>","","M","0.50","18.9","","1.95","Algeria","Alger","No","No"
"29","18.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=56708&sex=female&loo=18.60000&k=0.29000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=8778&gm_lm_rl=1"">0.29</a>","-1.94","F","","","","2.00","Italy","Strait of Sicily","No","No"
"30","18.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56725&pref=36547&sex=unsexed&loo=18.70000&k=1.02000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10502&gm_lm_rl=1"">1.02</a>","","","","","","2.55","Spain","Gulf of Cádiz","No","No"
"31","18.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=91537&sex=female&loo=18.78000&k=0.15400&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10860&gm_lm_rl=1"">0.15</a>","-4.09","F","","","","1.73","Turkey","Sinop coast","Yes","No"
"32","18.8","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58174&sex=unsexed&loo=18.80000&k=0.34000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9149&gm_lm_rl=1"">0.34</a>","","","","","","2.08","Morocco","","No","No"
"33","18.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56725&pref=36547&sex=unsexed&loo=18.90000&k=0.70000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10503&gm_lm_rl=1"">0.70</a>","","","","","","2.40","Spain","Gulf of Cádiz","No","No"
"34","18.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56725&pref=36547&sex=unsexed&loo=18.90000&k=0.74000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10504&gm_lm_rl=1"">0.74</a>","","","","","","2.42","Spain","Gulf of Cádiz","No","No"
"35","19.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=56702&sex=male&loo=19.00000&k=0.22000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=8775&gm_lm_rl=1"">0.22</a>","-2.53","M","","","","1.90","Turkey","Sinop","No","No"
"36","19.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=93100&sex=unsexed&loo=19.00000&k=0.34000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=11078&gm_lm_rl=1"">0.34</a>","-2.32","","","","","2.09","Spain","Western Mediterranean (GSA 1 and 6)","No","No"
"37","19.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=7253&sex=mixed&loo=19.10000&k=0.34900&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=553&gm_lm_rl=1"">0.35</a>","-1.45","","","14.0","","2.10","France","Gulf of Lion","No","No"
"38","19.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=93100&sex=unsexed&loo=19.10000&k=0.35000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=11079&gm_lm_rl=1"">0.35</a>","-1.45","","","","","2.11","France","Gulf of Lions (GSA 7)","No","No"
"39","19.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=93100&sex=unsexed&loo=19.10000&k=0.38000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=11081&gm_lm_rl=1"">0.38</a>","-1.56","","","","","2.14","Greece","Aegean Sea (GSA 22)","No","No"
"40","19.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56725&pref=36547&sex=unsexed&loo=19.10000&k=0.94000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10501&gm_lm_rl=1"">0.94</a>","","","","","","2.54","Spain","Gulf of Cádiz","No","No"
"41","19.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56725&pref=36547&sex=unsexed&loo=19.20000&k=1.07000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10499&gm_lm_rl=1"">1.07</a>","","","","","","2.60","Spain","Gulf of Cádiz","No","No"
"42","19.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=91537&sex=female&loo=19.30000&k=0.16700&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10858&gm_lm_rl=1"">0.17</a>","-3.56","F","","","","1.79","Turkey","Sinop coast","No","No"
"43","19.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=6104&sex=unsexed&loo=19.40000&k=0.57000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=551&gm_lm_rl=1"">0.57</a>","-0.50","","","14.0","","2.33","Croatia","Middle Adriatic Sea","No","No"
"44","19.4","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=92145&sex=unsexed&loo=19.40000&k=0.57000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10890&gm_lm_rl=1"">0.57</a>","","","","17.6","","2.33","Slovenia","Adriatic Sea","No","No"
"45","19.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58187&sex=male&loo=19.50000&k=0.38000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9158&gm_lm_rl=1"">0.38</a>","-0.96","M","","","","2.16","Algeria","Beni-Saf","No","No"
"46","19.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=96306&sex=unsexed&loo=19.80000&k=0.30000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=20992&gm_lm_rl=1"">0.30</a>","","","","","","2.07","Italy","South of Sicily (GSA 16)","No","No"
"47","20.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=312&sex=unsexed&loo=20.00000&k=0.39600&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=542&gm_lm_rl=1"">0.40</a>","","","","14.0","","2.20","Algeria","Mediterranean, Algero-Moroccan Border","No","No"
"48","20.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=312&sex=unsexed&loo=20.00000&k=0.42000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=543&gm_lm_rl=1"">0.42</a>","-1.15","","","14.0","","2.23","France","Gulf of Lion","No","No"
"49","20.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58187&sex=female&loo=20.00000&k=0.33000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9157&gm_lm_rl=1"">0.33</a>","-1.40","F","","","","2.12","Algeria","Beni-Saf","No","No"
"50","21.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=58155&sex=unsexed&loo=21.00000&k=0.45000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=9124&gm_lm_rl=1"">0.45</a>","-0.39","","","","","2.30","Spain","Catalan Sea","No","No"
"51","21.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=56702&sex=female&loo=21.30000&k=0.13800&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=8773&gm_lm_rl=1"">0.14</a>","-3.47","F","","","","1.80","Turkey","Sinop ","Yes","No"
"52","21.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56724&pref=36547&sex=unsexed&loo=21.40000&k=0.48000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10505&gm_lm_rl=1"">0.48</a>","","","1.18","16.0","","2.34","Spain","Bay of Biscay","No","No"
"53","21.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=312&sex=unsexed&loo=21.50000&k=0.88000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=544&gm_lm_rl=1"">0.88</a>","","","","9.0","","2.61","Channel Is.","Channel & Zuidersee","No","No"
"54","21.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=57494&sex=mixed&loo=21.60000&k=0.21600&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=8890&gm_lm_rl=1"">0.22</a>","","","","","11.3","2.00","Algeria","","No","No"
"55","22.9","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=76&pref=56702&sex=female&loo=22.90000&k=0.15100&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=8776&gm_lm_rl=1"">0.15</a>","-3.07","F","","","","1.90","Turkey","Sinop","Yes","No"
"56","23.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56724&pref=92243&sex=mixed&loo=23.00000&k=0.44000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=10953&gm_lm_rl=1"">0.44</a>","","","","","","2.37","","Iberian-Biscay waters","No","No"
"57","23.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56724&pref=312&sex=unsexed&loo=23.20000&k=0.21000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=545&gm_lm_rl=1"">0.21</a>","-2.52","","","11.0","","2.05","France","Gascogne, Gulf of Biscay","No","No"
"58","24.6","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56724&pref=5760&sex=female&loo=24.60000&k=0.32000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=547&gm_lm_rl=1"">0.32</a>","","F","","14.5","","2.29","Spain","Bay of Biscay","No","No"
"59","24.6","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56724&pref=5760&sex=male&loo=24.60000&k=0.32000&id2=66&genusname=Engraulis&speciesname=encrasicolus&gm_loo=18.026628328801&gm_lm=10.214020192013&gm_m=1.0202536854586&gm_k=0.47870250442278&vautoctr=548&gm_lm_rl=1"">0.32</a>","","M","","14.5","","2.29","Spain","Bay of Biscay","No","No"
