"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","17.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=17.80000&k=1.70000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3104&gm_lm_rl=1"">1.70</a>","0.05","","","17.8","","2.73","Japan","Pacific Coast","No","No"
"12","18.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=18.20000&k=1.76000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3105&gm_lm_rl=1"">1.76</a>","","","","17.9","","2.77","Japan","Wakasa Bay","No","No"
"13","18.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=18.30000&k=1.01000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3106&gm_lm_rl=1"">1.01</a>","","","","17.8","","2.53","Japan","Pacific Coast","No","No"
"14","18.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=18.70000&k=0.82400&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3107&gm_lm_rl=1"">0.82</a>","-0.17","","","18.0","","2.46","Japan","Sagami Bay","No","No"
"15","18.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=18.80000&k=1.48000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3108&gm_lm_rl=1"">1.48</a>","","","","15.6","","2.72","Japan","Sea of Japan","No","No"
"16","19.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=19.80000&k=1.04000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3109&gm_lm_rl=1"">1.04</a>","-0.17","","","20.0","","2.61","Japan","Hyuga Nada","No","No"
"17","20.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=20.60000&k=0.58600&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3110&gm_lm_rl=1"">0.59</a>","-0.27","","","18.0","","2.40","Japan","Sagami Bay","No","No"
"18","20.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=20.60000&k=0.94000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3111&gm_lm_rl=1"">0.94</a>","-0.17","","","20.0","","2.60","Japan","Hyuga Nada","No","No"
"19","22.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=22.60000&k=1.05000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3112&gm_lm_rl=1"">1.05</a>","","","","20.0","","2.73","Japan","Hyuga Nada","No","No"
"20","23.4","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=23.40000&k=0.60000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3113&gm_lm_rl=1"">0.60</a>","-0.20","","","18.9","","2.52","Japan","Suo Nada","No","No"
"21","23.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1856&pref=312&sex=unsexed&loo=23.70000&k=0.98000&id2=1663&genusname=Engraulis&speciesname=japonicus&gm_loo=17.090315255936&gm_lm=10.5&gm_m=0.93656814072106&gm_k=1.133174401238&vautoctr=3114&gm_lm_rl=1"">0.98</a>","-0.12","","","20.0","","2.74","Japan","Hyuga Nada","No","No"
