"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","21.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=89966&sex=mixed&loo=21.05000&k=0.38600&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=10691&gm_lm_rl=1"">0.39</a>","","","","","","2.23","Italy","Higher Tyrrhenian Sea","No","No"
"12","21.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=86720&sex=male&loo=21.94000&k=0.12500&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=10388&gm_lm_rl=1"">0.13</a>","","M","","","","1.78","Croatia","eastern middle Adriatic","No","No"
"13","22.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=86720&sex=female&loo=22.13000&k=0.12600&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=10389&gm_lm_rl=1"">0.13</a>","","F","","","","1.79","Croatia","eastern middle Adriatic","No","No"
"14","22.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=57593&sex=mixed&loo=22.50000&k=0.15900&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=8944&gm_lm_rl=1"">0.16</a>","-2.39","","","","","1.91","Turkey","Izmir Bay","No","No"
"15","22.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=57484&sex=mixed&loo=22.60000&k=0.17300&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=8869&gm_lm_rl=1"">0.17</a>","-1.46","","","","","1.95","Croatia","Eastern Adriatic Sea","No","No"
"16","22.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=57498&sex=mixed&loo=22.60000&k=0.16000&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=8898&gm_lm_rl=1"">0.16</a>","-2.00","","","","","1.91","Tunisia","Gabes Gulf","No","No"
"17","22.6","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=86706&sex=unsexed&loo=22.60000&k=0.17300&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=10456&gm_lm_rl=1"">0.17</a>","-1.46","","","","9.0","1.95","Croatia","E Adriatic","No","No"
"18","24.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=86720&sex=unsexed&loo=23.95000&k=0.12600&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=10457&gm_lm_rl=1"">0.13</a>","","","","16.7","8.0","1.86","Croatia","eastern middle Adriatic","No","No"
"19","24.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=43773&sex=male&loo=24.60000&k=0.27100&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=6794&gm_lm_rl=1"">0.27</a>","-0.88","M","","21.0","10.3","2.21","Canary Is.","off Gran Canaria","No","No"
"20","25.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1948&pref=43773&sex=female&loo=25.00000&k=0.24300&id2=1752&genusname=Diplodus&speciesname=annularis&gm_loo=20.397280126797&gm_lm=10.284475461468&gm_m=0.49497474683058&gm_k=0.24480100607658&vautoctr=6795&gm_lm_rl=1"">0.24</a>","-0.90","F","","21.0","12.8","2.18","Canary Is.","off Gran Canaria","No","No"
