"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","34.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=57511&sex=unsexed&loo=34.30000&k=0.11400&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=8910&gm_lm_rl=0.71972216712717"">0.11</a>","-2.11","","","","","2.13","Algeria","Central Algeria","No","No"
"12","37.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=31150&sex=male&loo=37.20000&k=0.06000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=4965&gm_lm_rl=0.71972216712717"">0.06</a>","","M","","20.0","26.0","1.92","","Rockall Trough","No","No"
"13","38.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=female&loo=38.90000&k=0.18000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=20994&gm_lm_rl=0.71972216712717"">0.18</a>","-0.42","F","","","","2.44","Azores Is.","","No","No"
"14","39.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=mixed&loo=39.20000&k=0.13000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=20995&gm_lm_rl=0.71972216712717"">0.13</a>","-1.46","","","","","2.30","Italy","Strait of Sicily","No","No"
"15","42.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=312&sex=unsexed&loo=42.10000&k=0.20400&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=611&gm_lm_rl=0.71972216712717"">0.20</a>","-0.38","","","17.5","","2.56","Morocco","33°N 8°W, 200 m depth","Yes","No"
"16","44.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=male&loo=44.90000&k=0.11000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=20996&gm_lm_rl=0.71972216712717"">0.11</a>","-1.83","M","","","","2.35","Azores Is.","","No","No"
"17","47.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=55965&sex=mixed&loo=47.00000&k=0.07810&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=8541&gm_lm_rl=0.71972216712717"">0.08</a>","-2.20","","","","","2.24","Azores Is.","Azorean waters.","No","No"
"18","50.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=male&loo=50.20000&k=0.16000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=20997&gm_lm_rl=0.71972216712717"">0.16</a>","0.05","M","","","","2.61","Azores Is.","","No","No"
"19","50.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=mixed&loo=50.50000&k=0.14000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=10516&gm_lm_rl=0.71972216712717"">0.14</a>","-0.23","","","","","2.55","Azores Is.","","No","No"
"20","54.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=female&loo=54.70000&k=0.10000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=20998&gm_lm_rl=0.71972216712717"">0.10</a>","-0.16","F","","","","2.48","Azores Is.","","No","No"
"21","54.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=male&loo=54.80000&k=0.06000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=10478&gm_lm_rl=0.71972216712717"">0.06</a>","-2.29","M","","","","2.26","Azores Is.","","No","No"
"22","57.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=85&pref=84777&sex=female&loo=57.10000&k=0.05000&id2=76&genusname=Helicolenus&speciesname=dactylopterus&gm_loo=36.033672302356&gm_lm=24.454038521275&gm_m=0.12&gm_k=0.11677292148837&vautoctr=10477&gm_lm_rl=0.71972216712717"">0.05</a>","-2.28","F","","","","2.21","Azores Is.","","No","No"
