"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"19","64.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=1263&sex=male&loo=64.50000&k=0.41000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2348&gm_lm_rl=0.37999999523163"">0.41</a>","","M","","22.0","","3.23","Philippines","Manila Bay","No","No"
"20","65.8","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=37992&sex=unsexed&loo=65.80000&k=0.11000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=6262&gm_lm_rl=0.37999999523163"">0.11</a>","-2.91","","","21.0","","2.68","China","Bo Hai","No","No"
"21","66.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=1263&sex=female&loo=66.00000&k=0.46000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2347&gm_lm_rl=0.37999999523163"">0.46</a>","","F","","22.0","","3.30","Philippines","Manila Bay","No","No"
"22","70.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=52110&sex=unsexed&loo=70.00000&k=0.85000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=7746&gm_lm_rl=0.37999999523163"">0.85</a>","","","","27.9","","3.62","Malaysia","Peninsular west coast","No","No"
"23","70.8","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=37992&sex=unsexed&loo=70.80000&k=0.11000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=6261&gm_lm_rl=0.37999999523163"">0.11</a>","-2.82","","","21.0","","2.74","China","Yellow Sea","No","No"
"24","75.5","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=37992&sex=male&loo=75.50000&k=0.11600&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=6255&gm_lm_rl=0.37999999523163"">0.12</a>","-2.74","M","","22.0","","2.82","Hong Kong","South China Sea","No","No"
"25","76.6","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=37992&sex=unsexed&loo=76.60000&k=0.13900&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2344&gm_lm_rl=0.37999999523163"">0.14</a>","","","","21.0","","2.91","China","East China Sea","No","No"
"26","78.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=1263&sex=unsexed&loo=78.00000&k=0.70000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2349&gm_lm_rl=0.37999999523163"">0.70</a>","","","","22.0","","3.63","Philippines","Manila Bay","No","No"
"27","86.9","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=96947&sex=mixed&loo=86.90000&k=0.18200&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=21558&gm_lm_rl=0.37999999523163"">0.18</a>","-2.16","","","","","3.14","China","southern East China Sea","No","No"
"28","98.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=1751&sex=unsexed&loo=98.00000&k=0.20000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2350&gm_lm_rl=0.37999999523163"">0.20</a>","","","","21.5","37.0","3.28","India","Madras to Mangalore","No","No"
"29","109.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=52110&sex=unsexed&loo=109.00000&k=0.78000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=7766&gm_lm_rl=0.37999999523163"">0.78</a>","","","","29.0","","3.97","Malaysia","Peninsular east coast","No","No"
"30","114.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=96284&sex=unsexed&loo=114.40000&k=0.13000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=21094&gm_lm_rl=0.37999999523163"">0.13</a>","","","","28.0","","3.23","India","Visakhapatnam","No","No"
"31","119.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=26112&sex=unsexed&loo=119.00000&k=0.15700&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2357&gm_lm_rl=0.37999999523163"">0.16</a>","","","","16.0","","3.35","Nigeria","","No","No"
"32","129.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=7142&sex=unsexed&loo=129.00000&k=0.27100&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2353&gm_lm_rl=0.37999999523163"">0.27</a>","-0.22","","","12.0","","3.65","Taiwan","East coast","No","No"
"33","129.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=27803&sex=unsexed&loo=129.00000&k=0.56000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=7145&gm_lm_rl=0.37999999523163"">0.56</a>","","","","28.0","","3.97","India","east coast","Yes","No"
"34","131.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=7142&sex=unsexed&loo=131.00000&k=0.34000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2354&gm_lm_rl=0.37999999523163"">0.34</a>","-0.39","","","22.0","","3.77","Taiwan","Southwest coast","No","No"
"35","133.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=7142&sex=unsexed&loo=133.00000&k=0.28900&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2355&gm_lm_rl=0.37999999523163"">0.29</a>","-0.76","","","22.0","","3.71","Taiwan","Southwest coast","No","No"
"36","145.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=4604&sex=unsexed&loo=145.00000&k=0.29000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2352&gm_lm_rl=0.37999999523163"">0.29</a>","","","","22.4","","3.79","India","Kakinada","No","No"
"37","147.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=312&sex=unsexed&loo=147.00000&k=0.29600&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2346&gm_lm_rl=0.37999999523163"">0.30</a>","-0.46","","","17.5","","3.81","Mauritania","Cap Blanc - Cape Verde","No","No"
"38","147.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=3669&sex=unsexed&loo=147.00000&k=0.29200&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2351&gm_lm_rl=0.37999999523163"">0.29</a>","","","","15.0","","3.80","South Africa","","No","No"
"39","151.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=7142&sex=unsexed&loo=151.00000&k=0.25000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=2356&gm_lm_rl=0.37999999523163"">0.25</a>","-0.08","","0.29","12.0","","3.76","Taiwan","East coast","No","No"
"40","245.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1305&pref=55002&sex=unsexed&loo=245.00000&k=0.27000&id2=1288&genusname=Trichiurus&speciesname=lepturus&gm_loo=75.07116251681&gm_lm=31.253799768988&gm_m=0.29&gm_k=0.28819537921488&vautoctr=8495&gm_lm_rl=0.37999999523163"">0.27</a>","","","","24.0","","4.21","Brazil","southern region","Yes","No"
