"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"11","47.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=42812&sex=unsexed&loo=47.30000&k=0.15000&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=6689&gm_lm_rl=0.56000000238419"">0.15</a>","-2.89","","","10.0","","2.53","Argentina","Buenos Aires","No","No"
"12","52.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=83774&sex=unsexed&loo=52.89000&k=0.10700&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=10274&gm_lm_rl=0.56000000238419"">0.11</a>","-2.78","","","","","2.48","Brazil","Cabo Frio, Rio de Janeiro","No","No"
"13","54.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=83835&sex=unsexed&loo=54.60000&k=0.19800&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=10273&gm_lm_rl=0.56000000238419"">0.20</a>","-0.24","","","","","2.77","Brazil","São Paulo","No","No"
"14","55.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=42812&sex=unsexed&loo=55.40000&k=0.28000&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=6690&gm_lm_rl=0.56000000238419"">0.28</a>","-0.06","","","26.0","","2.93","USA","Western Gulf of Mexico","No","No"
"15","55.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=4747&sex=unsexed&loo=55.70000&k=0.07800&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=2326&gm_lm_rl=0.56000000238419"">0.08</a>","","","","16.0","31.3","2.38","Greece","Dodecanese","No","No"
"16","59.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=26934&sex=female&loo=59.60000&k=0.16600&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=4911&gm_lm_rl=0.56000000238419"">0.17</a>","-0.74","F","","22.0","","2.77","Canary Is.","Tenerife and Gran Canaria, 1985-86; 1991-93","No","No"
"17","64.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=26934&sex=male&loo=64.50000&k=0.14200&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=4912&gm_lm_rl=0.56000000238419"">0.14</a>","-1.04","M","","22.0","","2.77","Canary Is.","Tenerife and Gran Canaria, 1985-86; 1991-93","No","No"
"18","64.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=42812&sex=unsexed&loo=64.50000&k=0.15000&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=6680&gm_lm_rl=0.56000000238419"">0.15</a>","-0.76","","","23.0","","2.80","USA","North Carolina to Southeast Florida","No","No"
"19","76.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=5840&sex=unsexed&loo=76.30000&k=0.09600&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=2327&gm_lm_rl=0.56000000238419"">0.10</a>","-1.88","","0.29","24.0","","2.75","USA","North and South Carolina","No","No"
"20","118.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1249&pref=42812&sex=unsexed&loo=118.00000&k=0.06500&id2=1756&genusname=Pagrus&speciesname=pagrus&gm_loo=51.761470810549&gm_lm=31.3&gm_m=0.29&gm_k=0.16045223812377&vautoctr=6682&gm_lm_rl=0.56000000238419"">0.07</a>","-1.20","","","18.0","","2.96","Azores Is.","","No","No"
